Title/Synonyms	IUPAC	InChI	Isomeric_SMILES	Canonical_SMILES	PUBCHEM_CID	Status	Source
2-[2-[4-(13-Chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazin-1-yl]-2-oxoethyl]isoindole-1,3-dione/CHEMBL170295	2-[2-[4-(13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazin-1-yl]-2-oxoethyl]isoindole-1,3-dione	InChI=1S/C28H25ClN4O3/c29-20-9-10-21-19(16-20)8-7-18-4-3-11-30-25(18)26(21)32-14-12-31(13-15-32)24(34)17-33-27(35)22-5-1-2-6-23(22)28(33)36/h1-6,9-11,16,26H,7-8,12-15,17H2	C1CC2=C(C=CC(=C2)Cl)C(C3=C1C=CC=N3)N4CCN(CC4)C(=O)CN5C(=O)C6=CC=CC=C6C5=O	Clc1ccc2c(c1)CCc1c(C2N2CCN(CC2)C(=O)CN2C(=O)c3c(C2=O)cccc3)nccc1	10720216	1	AID_72965_datatable_active
1-[4-(13-Chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazin-1-yl]-2-[4-(dimethylamino)phenyl]ethanone/CHEMBL172397	1-[4-(13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazin-1-yl]-2-[4-(dimethylamino)phenyl]ethanone	InChI=1S/C28H31ClN4O/c1-31(2)24-10-5-20(6-11-24)18-26(34)32-14-16-33(17-15-32)28-25-12-9-23(29)19-22(25)8-7-21-4-3-13-30-27(21)28/h3-6,9-13,19,28H,7-8,14-18H2,1-2H3	CN(C)C1=CC=C(C=C1)CC(=O)N2CCN(CC2)C3C4=C(CCC5=C3N=CC=C5)C=C(C=C4)Cl	Clc1ccc2c(c1)CCc1c(C2N2CCN(CC2)C(=O)Cc2ccc(cc2)N(C)C)nccc1	10743164	1	AID_72965_datatable_active
4-[2-[4-(6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazin-1-yl]-2-oxoethyl]-N-methylpiperidine-1-carboxamide/CHEMBL369047	4-[2-[4-(6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazin-1-yl]-2-oxoethyl]-N-methylpiperidine-1-carboxamide	InChI=1S/C27H33BrClN5O2/c1-30-27(36)34-8-6-18(7-9-34)14-24(35)32-10-12-33(13-11-32)26-23-5-4-22(29)16-19(23)2-3-20-15-21(28)17-31-25(20)26/h4-5,15-18,26H,2-3,6-14H2,1H3,(H,30,36)	CNC(=O)N1CCC(CC1)CC(=O)N2CCN(CC2)C3C4=C(CCC5=C3N=CC(=C5)Br)C=C(C=C4)Cl	CNC(=O)N1CCC(CC1)CC(=O)N1CCN(CC1)C1c2ccc(cc2CCc2c1ncc(c2)Br)Cl	10507372	1	AID_72965_datatable_active
1-[4-(6-Bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,9,12,14-heptaen-2-yl)piperazin-1-yl]-2-(1-oxidopyridin-1-ium-4-yl)ethanone/CHEMBL367172	1-[4-(6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,9,12,14-heptaen-2-yl)piperazin-1-yl]-2-(1-oxidopyridin-1-ium-4-yl)ethanone	InChI=1S/C25H22BrClN4O2/c26-20-14-19-2-1-18-15-21(27)3-4-22(18)25(24(19)28-16-20)30-11-9-29(10-12-30)23(32)13-17-5-7-31(33)8-6-17/h1-8,14-16,25H,9-13H2	C1CN(CCN1C2C3=C(C=CC4=C2N=CC(=C4)Br)C=C(C=C3)Cl)C(=O)CC5=CC=[N+](C=C5)[O-]	[O-][n+]1ccc(cc1)CC(=O)N1CCN(CC1)C1c2ccc(cc2C=Cc2c1ncc(c2)Br)Cl	10839833	1	AID_72965_datatable_active
1-(4,8-DICHLORO-6,11-DIHYDRO-5H-BENZO[5,6]CYCLOHEPTA[1,2-b]-PYRIDIN-11-YL)-4-(3-PYRIDYLACETYL)PIPERAZINE/CHEMBL354221	1-[4-(7,13-dichloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3,5,7,12,14-hexaen-2-yl)piperazin-1-yl]-2-pyridin-3-ylethanone	InChI=1S/C25H24Cl2N4O/c26-19-4-6-20-18(15-19)3-5-21-22(27)7-9-29-24(21)25(20)31-12-10-30(11-13-31)23(32)14-17-2-1-8-28-16-17/h1-2,4,6-9,15-16,25H,3,5,10-14H2	C1CC2=C(C=CN=C2C(C3=C1C=C(C=C3)Cl)N4CCN(CC4)C(=O)CC5=CN=CC=C5)Cl	Clc1ccc2c(c1)CCc1c(C2N2CCN(CC2)C(=O)Cc2cccnc2)nccc1Cl	10719054	1	AID_72965_datatable_active
1-[4-(6-Bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazin-1-yl]-2-(1-methylpiperidin-3-yl)ethanone/CHEMBL172387	1-[4-(6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazin-1-yl]-2-(1-methylpiperidin-3-yl)ethanone	InChI=1S/C26H32BrClN4O/c1-30-8-2-3-18(17-30)13-24(33)31-9-11-32(12-10-31)26-23-7-6-22(28)15-19(23)4-5-20-14-21(27)16-29-25(20)26/h6-7,14-16,18,26H,2-5,8-13,17H2,1H3	CN1CCCC(C1)CC(=O)N2CCN(CC2)C3C4=C(CCC5=C3N=CC(=C5)Br)C=C(C=C4)Cl	CN1CCCC(C1)CC(=O)N1CCN(CC1)C1c2ccc(cc2CCc2c1ncc(c2)Br)Cl	10768592	1	AID_72965_datatable_active
1-[4-(13-Chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazin-1-yl]-2-(1-methylpiperidin-3-yl)ethanone/CHEMBL355632	1-[4-(13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazin-1-yl]-2-(1-methylpiperidin-3-yl)ethanone	InChI=1S/C26H33ClN4O/c1-29-11-3-4-19(18-29)16-24(32)30-12-14-31(15-13-30)26-23-9-8-22(27)17-21(23)7-6-20-5-2-10-28-25(20)26/h2,5,8-10,17,19,26H,3-4,6-7,11-16,18H2,1H3	CN1CCCC(C1)CC(=O)N2CCN(CC2)C3C4=C(CCC5=C3N=CC=C5)C=C(C=C4)Cl	CN1CCCC(C1)CC(=O)N1CCN(CC1)C1c2ccc(cc2CCc2c1nccc2)Cl	10599760	1	AID_72965_datatable_active
1-[4-(13-Chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazin-1-yl]-2,2-diphenylethanone/CHEMBL171938	1-[4-(13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazin-1-yl]-2,2-diphenylethanone	InChI=1S/C32H30ClN3O/c33-27-15-16-28-26(22-27)14-13-25-12-7-17-34-30(25)31(28)35-18-20-36(21-19-35)32(37)29(23-8-3-1-4-9-23)24-10-5-2-6-11-24/h1-12,15-17,22,29,31H,13-14,18-21H2	C1CC2=C(C=CC(=C2)Cl)C(C3=C1C=CC=N3)N4CCN(CC4)C(=O)C(C5=CC=CC=C5)C6=CC=CC=C6	Clc1ccc2c(c1)CCc1c(C2N2CCN(CC2)C(=O)C(c2ccccc2)c2ccccc2)nccc1	11799775	1	AID_72965_datatable_active
1-[4-[(2R)-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl]piperazin-1-yl]-2-pyridin-3-ylethanone/CHEMBL353883	1-[4-[(2R)-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl]piperazin-1-yl]-2-pyridin-3-ylethanone	InChI=1S/C25H25ClN4O/c26-21-7-8-22-20(16-21)6-5-19-4-2-10-28-24(19)25(22)30-13-11-29(12-14-30)23(31)15-18-3-1-9-27-17-18/h1-4,7-10,16-17,25H,5-6,11-15H2/t25-/m1/s1	C1CC2=C(C=CC(=C2)Cl)[C@H](C3=C1C=CC=N3)N4CCN(CC4)C(=O)CC5=CN=CC=C5	Clc1ccc2c(c1)CCc1c([C@@H]2N2CCN(CC2)C(=O)Cc2cccnc2)nccc1	11797015	1	AID_72965_datatable_active
(1-Oxidopyridin-1-ium-3-yl) 4-(6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazine-1-carboxylate/CHEMBL352727	(1-oxidopyridin-1-ium-3-yl) 4-(6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazine-1-carboxylate	InChI=1S/C24H22BrClN4O3/c25-18-12-17-4-3-16-13-19(26)5-6-21(16)23(22(17)27-14-18)28-8-10-29(11-9-28)24(31)33-20-2-1-7-30(32)15-20/h1-2,5-7,12-15,23H,3-4,8-11H2	C1CC2=C(C(C3=C1C=C(C=C3)Cl)N4CCN(CC4)C(=O)OC5=C[N+](=CC=C5)[O-])N=CC(=C2)Br	[O-][n+]1cccc(c1)OC(=O)N1CCN(CC1)C1c2ccc(cc2CCc2c1ncc(c2)Br)Cl	10720963	1	AID_72965_datatable_active
1-[4-(6-Bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazin-1-yl]-2-(1-oxidopyridin-1-ium-3-yl)ethanone/CHEMBL171463	1-[4-(6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazin-1-yl]-2-(1-oxidopyridin-1-ium-3-yl)ethanone	InChI=1S/C25H24BrClN4O2/c26-20-13-19-4-3-18-14-21(27)5-6-22(18)25(24(19)28-15-20)30-10-8-29(9-11-30)23(32)12-17-2-1-7-31(33)16-17/h1-2,5-7,13-16,25H,3-4,8-12H2	C1CC2=C(C(C3=C1C=C(C=C3)Cl)N4CCN(CC4)C(=O)CC5=C[N+](=CC=C5)[O-])N=CC(=C2)Br	[O-][n+]1cccc(c1)CC(=O)N1CCN(CC1)C1c2ccc(cc2CCc2c1ncc(c2)Br)Cl	10530192	1	AID_72965_datatable_active
1-[4-[4-(13-Chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazine-1-carbonyl]cyclohexyl]ethanone/CHEMBL422723	1-[4-[4-(13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazine-1-carbonyl]cyclohexyl]ethanone	InChI=1S/C27H32ClN3O2/c1-18(32)19-4-7-21(8-5-19)27(33)31-15-13-30(14-16-31)26-24-11-10-23(28)17-22(24)9-6-20-3-2-12-29-25(20)26/h2-3,10-12,17,19,21,26H,4-9,13-16H2,1H3	CC(=O)C1CCC(CC1)C(=O)N2CCN(CC2)C3C4=C(CCC5=C3N=CC=C5)C=C(C=C4)Cl	Clc1ccc2c(c1)CCc1c(C2N2CCN(CC2)C(=O)C2CCC(CC2)C(=O)C)nccc1	44382681	1	AID_72965_datatable_active
4-(6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)-N-(1-methylpiperidin-4-yl)piperazine-1-carboxamide/CHEMBL352653	4-(6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)-N-(1-methylpiperidin-4-yl)piperazine-1-carboxamide	InChI=1S/C25H31BrClN5O/c1-30-8-6-21(7-9-30)29-25(33)32-12-10-31(11-13-32)24-22-5-4-20(27)15-17(22)2-3-18-14-19(26)16-28-23(18)24/h4-5,14-16,21,24H,2-3,6-13H2,1H3,(H,29,33)	CN1CCC(CC1)NC(=O)N2CCN(CC2)C3C4=C(CCC5=C3N=CC(=C5)Br)C=C(C=C4)Cl	CN1CCC(CC1)NC(=O)N1CCN(CC1)C1c2ccc(cc2CCc2c1ncc(c2)Br)Cl	10506447	1	AID_72965_datatable_active
4-(6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)-N-(1-oxidopyridin-1-ium-3-yl)piperazine-1-carboxamide/CHEMBL169130	4-(6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)-N-(1-oxidopyridin-1-ium-3-yl)piperazine-1-carboxamide	InChI=1S/C24H23BrClN5O2/c25-18-12-17-4-3-16-13-19(26)5-6-21(16)23(22(17)27-14-18)29-8-10-30(11-9-29)24(32)28-20-2-1-7-31(33)15-20/h1-2,5-7,12-15,23H,3-4,8-11H2,(H,28,32)	C1CC2=C(C(C3=C1C=C(C=C3)Cl)N4CCN(CC4)C(=O)NC5=C[N+](=CC=C5)[O-])N=CC(=C2)Br	[O-][n+]1cccc(c1)NC(=O)N1CCN(CC1)C1c2ccc(cc2CCc2c1ncc(c2)Br)Cl	10649859	1	AID_72965_datatable_active
4-(6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)-N-pyridin-3-ylpiperazine-1-carboxamide/CHEMBL425133	4-(6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)-N-pyridin-3-ylpiperazine-1-carboxamide	InChI=1S/C24H23BrClN5O/c25-18-12-17-4-3-16-13-19(26)5-6-21(16)23(22(17)28-14-18)30-8-10-31(11-9-30)24(32)29-20-2-1-7-27-15-20/h1-2,5-7,12-15,23H,3-4,8-11H2,(H,29,32)	C1CC2=C(C(C3=C1C=C(C=C3)Cl)N4CCN(CC4)C(=O)NC5=CN=CC=C5)N=CC(=C2)Br	Clc1ccc2c(c1)CCc1c(C2N2CCN(CC2)C(=O)Nc2cccnc2)ncc(c1)Br	10649434	1	AID_72965_datatable_active
1-[4-(13-Chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,9,12,14-heptaen-2-yl)piperazin-1-yl]-2-pyridin-3-ylethanone/CHEMBL354331	1-[4-(13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,9,12,14-heptaen-2-yl)piperazin-1-yl]-2-pyridin-3-ylethanone	InChI=1S/C25H23ClN4O/c26-21-7-8-22-20(16-21)6-5-19-4-2-10-28-24(19)25(22)30-13-11-29(12-14-30)23(31)15-18-3-1-9-27-17-18/h1-10,16-17,25H,11-15H2	C1CN(CCN1C2C3=C(C=CC4=C2N=CC=C4)C=C(C=C3)Cl)C(=O)CC5=CN=CC=C5	Clc1ccc2c(c1)C=Cc1c(C2N2CCN(CC2)C(=O)Cc2cccnc2)nccc1	18715214	1	AID_72965_datatable_active
1-(3-Bromo-8-Chloro-6,11-Dihydro-5H-Benzo[5,6]Cyclohepta[1,2-b]Pyridin-11-Yl)-4-(3-Pyridinylacetyl)Piperazine/CHEMBL355453	1-[4-(6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazin-1-yl]-2-pyridin-3-ylethanone	InChI=1S/C25H24BrClN4O/c26-20-13-19-4-3-18-14-21(27)5-6-22(18)25(24(19)29-16-20)31-10-8-30(9-11-31)23(32)12-17-2-1-7-28-15-17/h1-2,5-7,13-16,25H,3-4,8-12H2	C1CC2=C(C(C3=C1C=C(C=C3)Cl)N4CCN(CC4)C(=O)CC5=CN=CC=C5)N=CC(=C2)Br	Clc1ccc2c(c1)CCc1c(C2N2CCN(CC2)C(=O)Cc2cccnc2)ncc(c1)Br	10815603	1	AID_72965_datatable_active
1-[4-(13-Chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazin-1-yl]-2-methyl-2-pyridin-3-ylpropan-1-one/CHEMBL355534	1-[4-(13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazin-1-yl]-2-methyl-2-pyridin-3-ylpropan-1-one	InChI=1S/C27H29ClN4O/c1-27(2,21-6-4-11-29-18-21)26(33)32-15-13-31(14-16-32)25-23-10-9-22(28)17-20(23)8-7-19-5-3-12-30-24(19)25/h3-6,9-12,17-18,25H,7-8,13-16H2,1-2H3	CC(C)(C1=CN=CC=C1)C(=O)N2CCN(CC2)C3C4=C(CCC5=C3N=CC=C5)C=C(C=C4)Cl	Clc1ccc2c(c1)CCc1c(C2N2CCN(CC2)C(=O)C(c2cccnc2)(C)C)nccc1	10551942	1	AID_72965_datatable_active
1-[4-(6-Bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazin-1-yl]-2-methyl-2-(1-oxidopyridin-1-ium-3-yl)propan-1-one/CHEMBL171484	1-[4-(6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazin-1-yl]-2-methyl-2-(1-oxidopyridin-1-ium-3-yl)propan-1-one	InChI=1S/C27H28BrClN4O2/c1-27(2,20-4-3-9-33(35)17-20)26(34)32-12-10-31(11-13-32)25-23-8-7-22(29)15-18(23)5-6-19-14-21(28)16-30-24(19)25/h3-4,7-9,14-17,25H,5-6,10-13H2,1-2H3	CC(C)(C1=C[N+](=CC=C1)[O-])C(=O)N2CCN(CC2)C3C4=C(CCC5=C3N=CC(=C5)Br)C=C(C=C4)Cl	[O-][n+]1cccc(c1)C(C(=O)N1CCN(CC1)C1c2ccc(cc2CCc2c1ncc(c2)Br)Cl)(C)C	10674325	1	AID_72965_datatable_active
Piperazine, 1-(3-bromo-8-chloro-6,11-dihydro-5H-benzo(5,6)cyclohepta(1,2-b)pyridin-11-yl)-4-((1-oxido-4-pyridinyl)acetyl)-/CHEMBL171265	1-[4-(6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazin-1-yl]-2-(1-oxidopyridin-1-ium-4-yl)ethanone	InChI=1S/C25H24BrClN4O2/c26-20-14-19-2-1-18-15-21(27)3-4-22(18)25(24(19)28-16-20)30-11-9-29(10-12-30)23(32)13-17-5-7-31(33)8-6-17/h3-8,14-16,25H,1-2,9-13H2	C1CC2=C(C(C3=C1C=C(C=C3)Cl)N4CCN(CC4)C(=O)CC5=CC=[N+](C=C5)[O-])N=CC(=C2)Br	[O-][n+]1ccc(cc1)CC(=O)N1CCN(CC1)C1c2ccc(cc2CCc2c1ncc(c2)Br)Cl	9914869	1	AID_72965_datatable_active
1-[(2S)-4-(6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)-2-butylpiperazin-1-yl]-2-(1-oxidopyridin-1-ium-4-yl)ethanone/CHEMBL366550	1-[(2S)-4-(6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)-2-butylpiperazin-1-yl]-2-(1-oxidopyridin-1-ium-4-yl)ethanone	InChI=1S/C29H32BrClN4O2/c1-2-3-4-25-19-33(13-14-35(25)27(36)15-20-9-11-34(37)12-10-20)29-26-8-7-24(31)17-21(26)5-6-22-16-23(30)18-32-28(22)29/h7-12,16-18,25,29H,2-6,13-15,19H2,1H3/t25-,29?/m0/s1	CCCC[C@H]1CN(CCN1C(=O)CC2=CC=[N+](C=C2)[O-])C3C4=C(CCC5=C3N=CC(=C5)Br)C=C(C=C4)Cl	CCCC[C@H]1CN(CCN1C(=O)Cc1cc[n+](cc1)[O-])C1c2ccc(cc2CCc2c1ncc(c2)Br)Cl	10769617	1	AID_72965_datatable_active
(2S)-2-amino-1-[4-[2-[4-(6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazin-1-yl]-2-oxoethyl]piperidin-1-yl]-3-hydroxypropan-1-one/CHEMBL170428	(2S)-2-amino-1-[4-[2-[4-(6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazin-1-yl]-2-oxoethyl]piperidin-1-yl]-3-hydroxypropan-1-one	InChI=1S/C28H35BrClN5O3/c29-21-14-20-2-1-19-15-22(30)3-4-23(19)27(26(20)32-16-21)34-11-9-33(10-12-34)25(37)13-18-5-7-35(8-6-18)28(38)24(31)17-36/h3-4,14-16,18,24,27,36H,1-2,5-13,17,31H2/t24-,27?/m0/s1	C1CN(CCC1CC(=O)N2CCN(CC2)C3C4=C(CCC5=C3N=CC(=C5)Br)C=C(C=C4)Cl)C(=O)[C@H](CO)N	OC[C@@H](C(=O)N1CCC(CC1)CC(=O)N1CCN(CC1)C1c2ccc(cc2CCc2c1ncc(c2)Br)Cl)N	11801799	1	AID_72965_datatable_active
4-[2-[4-[(2S)-6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl]piperazin-1-yl]-2-oxoethyl]piperidine-1-carboxamide/CHEMBL355022	4-[2-[4-[(2S)-6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl]piperazin-1-yl]-2-oxoethyl]piperidine-1-carboxamide	InChI=1S/C26H31BrClN5O2/c27-20-14-19-2-1-18-15-21(28)3-4-22(18)25(24(19)30-16-20)32-11-9-31(10-12-32)23(34)13-17-5-7-33(8-6-17)26(29)35/h3-4,14-17,25H,1-2,5-13H2,(H2,29,35)/t25-/m0/s1	C1CN(CCC1CC(=O)N2CCN(CC2)[C@H]3C4=C(CCC5=C3N=CC(=C5)Br)C=C(C=C4)Cl)C(=O)N	Clc1ccc2c(c1)CCc1c([C@H]2N2CCN(CC2)C(=O)CC2CCN(CC2)C(=O)N)ncc(c1)Br	10792989	1	AID_72965_datatable_active
pyridin-3-yl 4-[(2S)-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl]piperazine-1-carboxylate/CHEMBL355044	pyridin-3-yl 4-[(2S)-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl]piperazine-1-carboxylate	InChI=1S/C24H23ClN4O2/c25-19-7-8-21-18(15-19)6-5-17-3-1-10-27-22(17)23(21)28-11-13-29(14-12-28)24(30)31-20-4-2-9-26-16-20/h1-4,7-10,15-16,23H,5-6,11-14H2/t23-/m0/s1	C1CC2=C(C=CC(=C2)Cl)[C@@H](C3=C1C=CC=N3)N4CCN(CC4)C(=O)OC5=CN=CC=C5	Clc1ccc2c(c1)CCc1c([C@H]2N2CCN(CC2)C(=O)Oc2cccnc2)nccc1	10717718	1	AID_72965_datatable_active
2-(4-Bromophenyl)-1-[4-(13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazin-1-yl]ethanone/CHEMBL171443	2-(4-bromophenyl)-1-[4-(13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazin-1-yl]ethanone	InChI=1S/C26H25BrClN3O/c27-21-7-3-18(4-8-21)16-24(32)30-12-14-31(15-13-30)26-23-10-9-22(28)17-20(23)6-5-19-2-1-11-29-25(19)26/h1-4,7-11,17,26H,5-6,12-16H2	C1CC2=C(C=CC(=C2)Cl)C(C3=C1C=CC=N3)N4CCN(CC4)C(=O)CC5=CC=C(C=C5)Br	Brc1ccc(cc1)CC(=O)N1CCN(CC1)C1c2ccc(cc2CCc2c1nccc2)Cl	10529724	1	AID_72965_datatable_active
4-(6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)-N-(1-hydroxypyridin-4-ylidene)piperazine-1-carboxamide/CHEMBL170887	4-(6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)-N-(1-hydroxypyridin-4-ylidene)piperazine-1-carboxamide	InChI=1S/C24H23BrClN5O2/c25-18-13-17-2-1-16-14-19(26)3-4-21(16)23(22(17)27-15-18)29-9-11-30(12-10-29)24(32)28-20-5-7-31(33)8-6-20/h3-8,13-15,23,33H,1-2,9-12H2	C1CC2=C(C(C3=C1C=C(C=C3)Cl)N4CCN(CC4)C(=O)N=C5C=CN(C=C5)O)N=CC(=C2)Br	On1ccc(=NC(=O)N2CCN(CC2)C2c3ccc(cc3CCc3c2ncc(c3)Br)Cl)cc1	10744748	1	AID_72965_datatable_active
1-[4-[(2R)-6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl]piperazin-1-yl]-2-piperidin-4-ylethanone/CHEMBL171976	1-[4-[(2R)-6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl]piperazin-1-yl]-2-piperidin-4-ylethanone	InChI=1S/C25H30BrClN4O/c26-20-14-19-2-1-18-15-21(27)3-4-22(18)25(24(19)29-16-20)31-11-9-30(10-12-31)23(32)13-17-5-7-28-8-6-17/h3-4,14-17,25,28H,1-2,5-13H2/t25-/m1/s1	C1CNCCC1CC(=O)N2CCN(CC2)[C@@H]3C4=C(CCC5=C3N=CC(=C5)Br)C=C(C=C4)Cl	Clc1ccc2c(c1)CCc1c([C@@H]2N2CCN(CC2)C(=O)CC2CCNCC2)ncc(c1)Br	10553926	1	AID_72965_datatable_active
1-(3-Bromo-8-chloro-6,11-dihydro-5H-benzo[5,6]cyclohepta[1,2-b]pyridin-11-yl)-4-[(4-piperidinyl)acetyl]piperazine/CHEMBL352918	1-[4-(6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)piperazin-1-yl]-2-piperidin-4-ylethanone	InChI=1S/C25H30BrClN4O/c26-20-14-19-2-1-18-15-21(27)3-4-22(18)25(24(19)29-16-20)31-11-9-30(10-12-31)23(32)13-17-5-7-28-8-6-17/h3-4,14-17,25,28H,1-2,5-13H2	C1CNCCC1CC(=O)N2CCN(CC2)C3C4=C(CCC5=C3N=CC(=C5)Br)C=C(C=C4)Cl	Clc1ccc2c(c1)CCc1c(C2N2CCN(CC2)C(=O)CC2CCNCC2)ncc(c1)Br	10768220	1	AID_72965_datatable_active
